Species,PlantedStand,Block,Canopy,Understory,OriginStand,Sdlg#,TagColor,StatusDate1,Date,Height,Notes,StatusDate4,Date4,HeightDate4,Notes4,StatusDate5,Date5,HeightDate5,RtCrnHeightDate5,Notes5,Initial Height,comments,done,to do,UniqueID
TSME,1603,PARA5,CompAbsent,CompPresent,1603,342,BL,A,8/19/11,,,A,9/11/12,1.6,,A,8/8/13,1.2,2,,1.2,,,,TSME1603-342
TSME,1460,AE101,CompAbsent,CompAbsent,1460,460,YL,A,8/17/11,,,A,9/13/12,1.6,,A,8/5/13,2.2,2.7,,1.2,,,,TSME1460-460
TSME,1197,AM163,CompPresent,CompAbsent,1460,248,YL,A,7/21/11,,,A,8/28/12,1.6,,A,8/6/13,1.6,2.1,,1.3,,,,TSME1460-248
TSME,1603,PARA1,CompPresent,CompPresent,1603,151,BL,A,8/3/11,,,A,9/11/12,1.6,,D,8/8/13,,,,1.3,,,,TSME1603-151
TSME,1603,PARA1,CompAbsent,CompPresent,1603,177,BL,A,8/16/11,,,A,9/11/12,1.6,,A,8/8/13,1.5,2.8,,1.4,,,,TSME1603-177
TSME,1197,AM162,CompPresent,CompAbsent,1197,149,RD,A,7/21/11,,,A,8/28/12,1.6,,A,8/6/13,2.5,2.6,,1.5,,,,TSME1197-149
TSME,1603,PARA2,CompAbsent,CompAbsent,1197,265,RD,A,8/25/11,,,A,9/11/12,1.6,,A,8/8/13,1.7,2.2,,1.6,,,,TSME1197-265
TSME,1603,PARA4,CompAbsent,CompAbsent,1603,505,BL,A,8/16/11,,,A,9/11/12,1.6,,A,8/8/13,1.6,3.4,,1.6,,,,TSME1603-505
TSME,1650,HIGH4,CompAbsent,CompAbsent,1197,471,RD,A,9/1/11,,,A,9/12/12,1.6,,D,8/7/13,,,,1.7,,,,TSME1197-471
TSME,1197,AM163,CompPresent,CompAbsent,1197,144,RD,A,7/21/11,,,A,8/28/12,1.6,,D,8/6/13,,,,1.8,,,,TSME1197-144
TSME,1650,HIGH2,CompPresent,CompPresent,1197,476,RD,A,8/16/11,,,A,9/12/12,1.6,,A,8/7/13,2,2.4,,2,,,,TSME1197-476
TSME,1603,PARA2,CompPresent,CompAbsent,1197,204,RD,A,8/16/11,,,A,9/11/12,1.6,,A,8/8/13,1.4,2.6,,2,,,,TSME1197-204
TSME,1650,HIGH2,CompPresent,CompPresent,1603,270,BL,A,8/16/11,,,A,9/12/12,1.6,,A,8/7/13,1.7,2.9,,2,,,,TSME1603-270
TSME,1603,PARA4,CompPresent,CompAbsent,1603,152,BL,A,8/3/11,,,A,9/11/12,1.6,,D,8/8/13,,,,2,,,,TSME1603-152
TSHE,1460,AE105,CompAbsent,CompAbsent,1197,88,WH,A,8/2/11,,,A,9/13/12,1.6,,A,8/5/13,2.1,3.2,,2.2,,,,TSHE1197-88
TSME,1650,HIGH3,CompPresent,CompPresent,1603,319,BL,A,8/16/11,,,A,9/12/12,1.6,,D,8/7/13,,,,2.2,,,,TSME1603-319
TSME,1650,HIGH2,CompPresent,CompPresent,1460,481,YL,A,8/16/11,,,A,9/12/12,1.6,,A,8/7/13,1.8,2,,2.3,,,,TSME1460-481
TSME,1197,AM165,CompPresent,CompAbsent,1460,282,YL,A,7/21/11,,,A,8/28/12,1.6,282 is in 3D - there's a hole in 3C with nothing in it,A,8/6/13,2,2.6,,2.3,,,,TSME1460-282
TSME,1197,AM164,CompPresent,CompPresent,1197,139,RD,A,7/21/11,,,A,8/28/12,1.6,,D,8/6/13,,,,2.3,,,,TSME1197-139
ABAM,704,TO041,CompAbsent,CompPresent,1603,85,BL,A,6/23/11,,,A,8/27/12,1.6,,A,8/13/13,2.2,5.8,,2.6,,,,ABAM1603-85
TSME,1650,HIGH4,CompAbsent,CompAbsent,1197,453,RD,A,9/1/11,,,A,9/12/12,1.6,,A,8/7/13,2.3,2.5,,2.7,,,,TSME1197-453
ABAM,1603,PARA4,CompPresent,CompPresent,1603,199,BL,A,8/3/11,,,A,9/11/12,1.6,,D,8/8/13,,,,3.1,,,,ABAM1603-199
ABAM,704,TO045,CompAbsent,CompAbsent,1064,227,YL,A,6/23/11,,,A,8/27/12,1.6,,D,8/13/13,,,,3.3,,,,ABAM1064-227
ABAM,1650,HIGH1,CompPresent,CompAbsent,1064,133,YL,A,8/16/11,,,A,9/12/12,1.6,,D,8/7/13,,,,3.5,,,,ABAM1064-133
TSME,1603,PARA3,CompAbsent,CompPresent,1460,92,YL,A,8/16/11,,,A,9/11/12,1.7,,A,8/8/13,2,3.1,,1.1,,,,TSME1460-92
TSME,1460,AE101,CompPresent,CompAbsent,1603,334,BL,A,8/17/11,,,A,9/13/12,1.7,,A,8/5/13,1.6,2.4,,1.2,,,,TSME1603-334
TSME,1603,PARA2,CompAbsent,CompPresent,1197,525,RD,A,9/15/11,,snow UNTIL 9/15,A,9/11/12,1.7,,A,8/8/13,1.1,2.6,,1.3,,,,TSME1197-525
TSME,1197,AM163,CompPresent,CompPresent,1197,176,RD,A,7/21/11,,,A,8/28/12,1.7,,D,8/6/13,,,,1.3,,,,TSME1197-176
TSME,1603,PARA3,CompAbsent,CompAbsent,1603,232,BL,A,8/16/11,,,A,9/11/12,1.7,,A,8/8/13,2.2,3.7,,1.4,,,,TSME1603-232
TSME,1460,AE104,CompAbsent,CompAbsent,1603,529,BL,A,8/2/11,,,A,9/13/12,1.7,,D,8/5/13,,,,1.5,,,,TSME1603-529
TSME,1197,AM161,CompAbsent,CompPresent,1460,542,YL,A,7/21/11,,,A,8/28/12,1.7,,D,8/6/13,,,,1.5,,,,TSME1460-542
TSME,1603,PARA5,CompPresent,CompAbsent,1603,489,BL,A,8/3/11,,,A,9/11/12,1.7,,A,8/8/13,3,2.3,,1.6,,,,TSME1603-489
TSME,1650,HIGH3,CompAbsent,CompAbsent,1197,443,RD,A,9/1/11,,,A,9/12/12,1.7,,A,8/7/13,2,2.8,,1.7,,,,TSME1197-443
TSME,1650,HIGH1,CompPresent,CompAbsent,1460,473,YL,A,8/16/11,,,A,9/12/12,1.7,no tag,A,8/7/13,1.2,2.5,,1.8,,,,TSME1460-473
TSME,1650,HIGH2,CompPresent,CompPresent,1603,13,BL,A,8/16/11,,,A,9/12/12,1.7,,A,8/7/13,2,3.2,,1.8,,,,TSME1603-13
TSME,1197,AM163,CompAbsent,CompPresent,1197,515,RD,A,7/21/11,,,A,8/28/12,1.7,,A,8/6/13,2.5,3.2,,1.8,,,,TSME1197-515
TSME,1197,AM162,CompPresent,CompAbsent,1603,535,BL,A,7/21/11,,,A,8/28/12,1.7,,A,8/6/13,2.3,2.8,,1.9,,,,TSME1603-535
TSME,1197,AM163,CompAbsent,CompPresent,1460,247,YL,A,7/21/11,,,A,8/28/12,1.7,,A,8/6/13,3.2,3.7,,1.9,,,,TSME1460-247
TSME,1460,AE102,CompAbsent,CompPresent,1603,383,BL,A,8/2/11,,,A,9/13/12,1.7,,D,8/5/13,,,,2,,,,TSME1603-383
TSME,1603,PARA5,CompPresent,CompAbsent,1460,434,YL,A,8/3/11,,,A,9/11/12,1.7,No tag,D,8/8/13,,,,2,,,,TSME1460-434
TSME,1650,HIGH2,CompPresent,CompPresent,1603,19,BL,A,8/16/11,,,A,9/12/12,1.7,,D,8/7/13,,,,2,,,,TSME1603-19
TSME,1603,PARA4,CompAbsent,CompAbsent,1603,30,BL,A,8/16/11,,,A,9/11/12,1.7,,A,8/8/13,2.4,3.1,,2.1,,,,TSME1603-30
TSME,1197,AM165,CompPresent,CompAbsent,1197,95,RD,A,7/21/11,,,A,8/28/12,1.7,,A,8/6/13,2,3.5,,2.1,,,,TSME1197-95
TSME,1460,AE103,CompPresent,CompAbsent,1603,556,BL,A,8/2/11,,,A,9/13/12,1.7,,D,8/5/13,,,,2.1,,,,TSME1603-556
TSME,1650,HIGH4,CompPresent,CompAbsent,1460,439,YL,A,8/16/11,,,A,9/12/12,1.7,,D,8/7/13,,,,2.2,,,,TSME1460-439
TSME,1650,HIGH1,CompPresent,CompAbsent,1197,450,RD,A,8/16/11,,,A,9/12/12,1.7,,A,8/7/13,1.5,1.5,,2.5,,,,TSME1197-450
ABAM,1603,PARA2,CompPresent,CompAbsent,1064,199,YL,A,8/19/11,,,A,9/11/12,1.7,,A,8/8/13,2.4,4.6,,2.8,,,,ABAM1064-199
ABAM,1603,PARA2,CompAbsent,CompAbsent,1197,81,GR,A,8/25/11,,,A,9/11/12,1.7,,A,8/8/13,1.8,3.5,,3.2,,,,ABAM1197-81
ABAM,1650,HIGH3,CompAbsent,CompPresent,1603,283,BL,A,9/1/11,,,A,9/12/12,1.7,,A,8/7/13,2.1,3.6,,3.6,,,,ABAM1603-283
ABAM,1603,PARA3,CompAbsent,CompPresent,1064,257,YL,A,8/19/11,,,A,9/11/12,1.7,,D,8/8/13,,,,4.1,,,,ABAM1064-257
TSME,1650,HIGH3,CompAbsent,CompPresent,1460,340,YL,A,9/1/11,,,A,9/12/12,1.8,,D,8/7/13,,,,1.3,,,,TSME1460-340
TSME,1460,AE101,CompAbsent,CompAbsent,1460,367,YL,A,8/17/11,,,A,9/13/12,1.8,,A,8/5/13,1.5,2.5,,1.4,,,,TSME1460-367
TSME,1603,PARA3,CompAbsent,CompPresent,1197,491,RD,A,8/16/11,,,A,9/11/12,1.8,,A,8/8/13,2.1,2.9,,1.5,,,,TSME1197-491
TSME,1460,AE104,CompPresent,CompAbsent,1460,573,YL,A,8/2/11,,,A,9/13/12,1.8,,A,8/5/13,2.8,3.3,,1.5,,,,TSME1460-573
TSME,1197,AM165,CompPresent,CompAbsent,1460,379,YL,A,7/21/11,,,A,8/28/12,1.8,,A,8/6/13,2.7,3.7,,1.5,,,,TSME1460-379
TSME,1603,PARA4,CompPresent,CompAbsent,1603,243,BL,A,8/3/11,,,A,9/11/12,1.8,,D,8/8/13,,,,1.5,,,,TSME1603-243
TSME,1650,HIGH2,CompPresent,CompPresent,1197,539,RD,A,8/16/11,,,A,9/12/12,1.8,,D,8/7/13,,,,1.5,,,,TSME1197-539
TSME,1650,HIGH1,CompPresent,CompPresent,1603,531,BL,A,8/16/11,,,A,9/12/12,1.8,,A,8/7/13,1.9,2.7,,1.6,,,,TSME1603-531
TSME,1603,PARA5,CompAbsent,CompPresent,1460,464,YL,A,8/19/11,,,A,9/11/12,1.8,,D,8/8/13,,,,1.7,,,,TSME1460-464
TSME,1197,AM163,CompPresent,CompAbsent,1603,375,BL,A,7/21/11,,,A,8/28/12,1.8,,A,8/6/13,2,2.7,,1.8,,,,TSME1603-375
TSME,1650,HIGH4,CompAbsent,CompPresent,1603,45,BL,A,9/1/11,,,A,9/12/12,1.8,,A,8/7/13,2.1,2.8,,1.8,,,,TSME1603-45
TSME,1460,AE103,CompPresent,CompAbsent,1460,479,YL,A,8/2/11,,,A,9/13/12,1.8,,D,8/5/13,,,,1.9,,,,TSME1460-479
TSME,1603,PARA3,CompAbsent,CompPresent,1603,23,BL,A,8/16/11,,,A,9/11/12,1.8,,A,8/8/13,2.3,2.6,,2,,,,TSME1603-23
ABAM,1603,PARA5,CompPresent,CompPresent,704,29,PK,A,8/3/11,,,A,9/11/12,1.8,,A,8/8/13,2.5,3.4,,2,,,,ABAM704-29
TSME,1603,PARA1,CompAbsent,CompPresent,1460,74,YL,A,8/16/11,,,A,9/11/12,1.8,,A,8/8/13,2.2,2.8,,2.2,,,,TSME1460-74
TSME,1603,PARA1,CompPresent,CompAbsent,1197,251,RD,A,8/3/11,,,A,9/11/12,1.8,,D,8/8/13,,,,2.2,,,,TSME1197-251
TSME,1650,HIGH1,CompPresent,CompPresent,1197,483,RD,A,8/16/11,,,A,9/12/12,1.8,,D,8/7/13,,,,2.3,,,,TSME1197-483
ABAM,1650,HIGH3,CompPresent,CompAbsent,1197,167,GR,A,8/16/11,,,A,9/12/12,1.8,,A,8/7/13,3.1,4.8,,2.6,,,,ABAM1197-167
ABAM,1650,HIGH2,CompPresent,CompPresent,1603,88,BL,A,8/16/11,,,A,9/12/12,1.8,,A,8/7/13,2.1,3.4,,2.7,,,,ABAM1603-88
TSHE,1460,AE104,CompPresent,CompAbsent,1197,118,WH,A,8/2/11,,,A,9/13/12,1.8,,D,8/5/13,,,,2.8,,,,TSHE1197-118
ABAM,704,TO045,CompAbsent,CompAbsent,1197,386,GR,A,6/23/11,,,A,8/27/12,1.8,,M,8/13/13,,,,3,,,,ABAM1197-386
ABAM,1603,PARA4,CompPresent,CompPresent,1603,178,BL,A,8/3/11,,,A,9/11/12,1.8,,D,8/8/13,,,,3.2,,,,ABAM1603-178
ABAM,1650,HIGH4,CompPresent,CompPresent,1197,178,GR,A,8/16/11,,,A,9/12/12,1.8,,D,8/7/13,,,,3.6,,,,ABAM1197-178
TSHE,704,TO045,CompPresent,CompAbsent,704,327,GR,A,6/23/11,,,A,8/27/12,1.8,,D,8/13/13,,,,4.1,,,,TSHE704-327
ABAM,668,NISQ1,CompPresent,CompAbsent,704,393,PK,A,6/23/11,,,A,8/29/12,1.8,,D,8/12/13,,,,5.8,,,,ABAM704-393
ABAM,1650,HIGH2,CompAbsent,CompAbsent,1197,46,GR,A,8/24/11,,,A,9/12/12,1.8,,D,8/7/13,,,,4.7,,,,ABAM1197-46
TSME,1197,AM164,CompAbsent,CompAbsent,1197,175,RD,A,7/21/11,,,A,8/28/12,1.9,,A,8/6/13,2.2,3,,1,,,,TSME1197-175
TSME,1603,PARA2,CompAbsent,CompAbsent,1197,518,RD,A,8/25/11,,,A,9/11/12,1.9,,A,8/8/13,1.6,2.7,,1.1,,,,TSME1197-518
TSME,1603,PARA3,CompAbsent,CompAbsent,1603,527,BL,A,8/16/11,,,A,9/11/12,1.9,,A,8/8/13,2.3,2.8,,1.3,,,,TSME1603-527
TSME,1460,AE105,CompAbsent,CompAbsent,1460,206,YL,A,8/2/11,,,A,9/13/12,1.9,,A,8/5/13,2.8,2.8,,1.3,,,,TSME1460-206
TSME,1460,AE105,CompAbsent,CompAbsent,1603,114,BL,M,8/2/11,,,A,9/13/12,1.9,,A,8/5/13,2.4,2,,1.5,,,,TSME1603-114
TSME,1197,AM165,CompPresent,CompAbsent,1603,153,BL,A,7/21/11,,,A,8/28/12,1.9,,A,8/6/13,3,3.7,,1.6,,,,TSME1603-153
TSME,1603,PARA2,CompAbsent,CompAbsent,1460,5,YL,A,9/1/11,,,A,9/11/12,1.9,,A,8/8/13,1.6,1.8,,1.7,,,,TSME1460-5
TSME,1197,AM164,CompPresent,CompPresent,1197,146,RD,A,7/21/11,,,A,8/28/12,1.9,,A,8/6/13,1.2,3,,1.7,,,,TSME1197-146
TSME,1603,PARA2,CompPresent,CompAbsent,1603,461,BL,A,9/1/11,,,A,9/11/12,1.9,,D,8/8/13,,,,1.7,,,,TSME1603-461
TSME,1650,HIGH3,CompAbsent,CompAbsent,1460,374,YL,A,9/1/11,,,A,9/12/12,1.9,,A,8/7/13,1.5,3,,1.8,,,,TSME1460-374
TSME,1603,PARA4,CompPresent,CompPresent,1603,331,BL,A,8/3/11,,,A,9/11/12,1.9,,D,8/8/13,,,,1.9,,,,TSME1603-331
TSME,1650,HIGH1,CompPresent,CompAbsent,1603,22,BL,A,8/16/11,,,A,9/12/12,1.9,,A,8/7/13,2,3.5,,2,,,,TSME1603-22
TSME,1197,AM163,CompAbsent,CompPresent,1197,184,RD,A,7/21/11,,,A,8/28/12,1.9,,A,8/6/13,3.2,3.7,,2,,,,TSME1197-184
TSME,1460,AE105,CompPresent,CompAbsent,1197,293,RD,A,8/2/11,,,A,9/13/12,1.9,,D,8/5/13,,,,2.1,,,,TSME1197-293
TSME,1603,PARA1,CompPresent,CompAbsent,1603,6,BL,A,8/3/11,,,A,9/11/12,1.9,,D,8/8/13,,,,2.2,,,,TSME1603-6
TSHE,1197,AM162,CompPresent,CompPresent,704,395,GR,A,7/21/11,,,A,8/28/12,1.9,,A,8/6/13,2.7,3,,2.4,,,,TSHE704-395
TSME,1650,HIGH2,CompPresent,CompAbsent,1460,371,YL,A,8/16/11,,,A,9/12/12,1.9,,A,8/7/13,2,2.7,,2.5,,,,TSME1460-371
TSME,1603,PARA2,CompAbsent,CompPresent,1603,467,BL,A,9/15/11,,snow UNTIL 9/15,A,9/11/12,1.9,,A,8/8/13,2.1,2.8,,2.5,,,,TSME1603-467
TSME,1650,HIGH2,CompPresent,CompAbsent,1460,416,YL,A,8/16/11,,,A,9/12/12,1.9,,A,8/7/13,2.3,2.8,,2.5,,,,TSME1460-416
ABAM,668,NISQ1,CompAbsent,CompAbsent,1603,20,BL,A,6/23/11,,,A,8/29/12,1.9,,A,8/12/13,3.2,5.3,,2.6,,,,ABAM1603-20
ABAM,1603,PARA2,CompAbsent,CompAbsent,1197,17,GR,A,8/25/11,,,A,9/11/12,1.9,,A,8/8/13,2.8,3.8,,3.6,,,,ABAM1197-17
ABAM,1603,PARA3,CompAbsent,CompAbsent,1197,44,GR,A,8/19/11,,,A,9/11/12,1.9,,A,8/8/13,2.3,4.7,,3.7,,,,ABAM1197-44
ABAM,1064,AV065,CompPresent,CompAbsent,704,55,PK,A,6/30/11,,,A,8/28/12,1.9,,D,8/8/13,,,,4.1,,,,ABAM704-55
TSME,1650,HIGH3,CompAbsent,CompAbsent,1197,430,RD,A,9/1/11,,,A,9/12/12,2,,A,8/7/13,2.3,2.2,,1.1,,,,TSME1197-430
TSME,1064,AV064,CompAbsent,CompAbsent,1460,501,YL,A,6/30/11,,,A,8/28/12,2,,A,8/8/13,2.1,3.1,,1.1,,,,TSME1460-501
TSME,1064,AV062,CompAbsent,CompAbsent,1197,5,RD,A,6/30/11,,,A,8/28/12,2,,A,8/8/13,3,3.2,,1.3,,,,TSME1197-5
TSME,1460,AE105,CompAbsent,CompAbsent,1460,313,YL,A,8/2/11,,,A,9/13/12,2,,A,8/5/13,3.2,3.2,,1.4,,,,TSME1460-313
TSME,1603,PARA1,CompPresent,CompPresent,1197,199,RD,A,8/3/11,,,A,9/11/12,2,,D,8/8/13,,,,1.4,,,,TSME1197-199
TSME,1460,AE104,CompPresent,CompAbsent,1197,412,RD,A,8/2/11,,,A,9/13/12,2,,D,8/5/13,,,,1.4,,,,TSME1197-412
TSME,1603,PARA3,CompAbsent,CompAbsent,1603,68,BL,A,8/16/11,,,A,9/11/12,2,,A,8/8/13,3,3.6,,1.5,,,,TSME1603-68
TSME,1064,AV064,CompAbsent,CompPresent,1460,330,YL,A,6/30/11,,,A,8/28/12,2,,D,8/8/13,,,,1.5,,,,TSME1460-330
TSME,1603,PARA3,CompPresent,CompAbsent,1603,571,BL,A,8/3/11,,,A,9/11/12,2,,M,8/8/13,,,,1.6,,,,TSME1603-571
TSME,1603,PARA2,CompAbsent,CompAbsent,1603,255,BL,A,8/25/11,,,A,9/11/12,2,,A,8/8/13,2.4,2.8,,1.7,,,,TSME1603-255
TSME,1603,PARA2,CompPresent,CompAbsent,1197,495,RD,A,8/16/11,,,A,9/11/12,2,,D,8/8/13,,,,1.7,,,,TSME1197-495
TSME,1460,AE101,CompPresent,CompAbsent,1197,30,RD,A,8/17/11,,,A,9/13/12,2,,D,8/5/13,,,,1.9,,,,TSME1197-30
TSME,1064,AV064,CompAbsent,CompAbsent,1197,363,RD,A,6/30/11,,,A,8/28/12,2,,A,8/8/13,2.1,2.9,,2,,,,TSME1197-363
TSME,1650,HIGH2,CompAbsent,CompPresent,1460,427,YL,A,8/24/11,,,A,9/12/12,2,,D,8/7/13,,,,2,,,,TSME1460-427
TSME,1064,AV064,CompAbsent,CompPresent,1603,453,BL,A,6/30/11,,,A,8/28/12,2,,D,8/8/13,,,,2,,,,TSME1603-453
TSME,1603,PARA3,CompAbsent,CompAbsent,1460,413,YL,A,8/16/11,,,A,9/11/12,2,,A,8/8/13,2.7,3.2,,2.1,,,,TSME1460-413
TSME,1650,HIGH5,CompPresent,CompAbsent,1197,241,RD,A,8/16/11,,,A,9/12/12,2,no tag,D,8/7/13,,,,2.1,,,,TSME1197-241
TSME,1197,AM163,CompAbsent,CompPresent,1460,200,YL,A,7/21/11,,,A,8/28/12,2,,A,8/6/13,2.3,2.6,,2.2,,,,TSME1460-200
TSME,1650,HIGH2,CompPresent,CompAbsent,1197,441,RD,A,8/16/11,,,A,9/12/12,2,,A,8/7/13,2.4,2.7,,2.2,,,,TSME1197-441
ABAM,1650,HIGH3,CompPresent,CompPresent,1603,100,BL,A,8/16/11,,,A,9/12/12,2,,A,8/7/13,2.5,4,,2.2,,,,ABAM1603-100
TSME,1603,PARA1,CompAbsent,CompAbsent,1603,263,BL,A,8/16/11,,,A,9/11/12,2,,A,8/8/13,2.5,3.6,,2.3,,,,TSME1603-263
TSME,1603,PARA2,CompPresent,CompAbsent,1603,252,BL,A,8/16/11,,,A,9/11/12,2,,D,8/8/13,,,,2.3,,,,TSME1603-252
TSME,1603,PARA3,CompAbsent,CompPresent,1460,252,YL,A,8/16/11,,,A,9/11/12,2,,A,8/8/13,3.2,3.7,,2.4,,,,TSME1460-252
ABAM,1650,HIGH2,CompPresent,CompPresent,1603,79,BL,A,8/16/11,,,A,9/12/12,2,,A,8/7/13,3,4,,2.5,,,,ABAM1603-79
TSME,1650,HIGH1,CompPresent,CompAbsent,1460,459,YL,A,8/16/11,,,A,9/12/12,2,,A,8/7/13,2,4.2,,2.5,,,,TSME1460-459
ABAM,1603,PARA2,CompPresent,CompAbsent,1603,225,BL,A,8/19/11,,,A,9/11/12,2,,A,8/8/13,2.8,4.7,,2.9,,,,ABAM1603-225
ABAM,704,TO045,CompPresent,CompAbsent,1603,311,BL,A,6/23/11,,,A,8/27/12,2,,M,8/13/13,,,,3,,,,ABAM1603-311
TSHE,1197,AM164,CompAbsent,CompAbsent,1197,311,WH,A,7/21/11,,,A,8/28/12,2,,A,8/6/13,2.2,3.1,,3.3,,,,TSHE1197-311
ABAM,1603,PARA1,CompPresent,CompAbsent,1603,201,BL,A,8/3/11,,,A,9/11/12,2,,D,8/8/13,,,,3.3,,,,ABAM1603-201
ABAM,668,NISQ1,CompPresent,CompAbsent,1197,215,GR,A,6/23/11,,,A,8/29/12,2,,A,8/12/13,3.5,4.9,,3.7,,,,ABAM1197-215
ABAM,1650,HIGH2,CompAbsent,CompAbsent,704,22,PK,A,8/24/11,,,A,9/12/12,2,,D,8/7/13,,,,3.7,,,,ABAM704-22
ABAM,1650,HIGH1,CompPresent,CompAbsent,1603,10,BL,A,8/16/11,,,A,9/12/12,2,,D,8/7/13,,,,3.8,,,,ABAM1603-10
TSME,1603,PARA2,CompPresent,CompAbsent,1603,61,BL,A,8/16/11,,,A,9/11/12,2.1,,A,8/8/13,2.6,2.9,,1.3,,,,TSME1603-61
TSME,1460,AE105,CompAbsent,CompAbsent,1197,219,RD,A,8/2/11,,,A,9/13/12,2.1,,A,8/5/13,4.3,3.5,,1.4,,,,TSME1197-219
TSME,1603,PARA3,CompAbsent,CompAbsent,1603,239,BL,A,8/16/11,,,A,9/11/12,2.1,,A,8/8/13,2.4,3.1,,1.5,,,,TSME1603-239
TSME,1460,AE103,CompAbsent,CompAbsent,1460,490,YL,A,8/2/11,,,A,9/13/12,2.1,,A,8/5/13,1.5,3.3,,1.5,,,,TSME1460-490
TSME,1197,AM165,CompPresent,CompAbsent,1460,510,YL,A,7/21/11,,,A,8/28/12,2.1,,A,8/6/13,3,3.8,,1.5,,,,TSME1460-510
TSME,1197,AM163,CompPresent,CompPresent,1603,553,BL,A,7/21/11,,,A,8/28/12,2.1,,D,8/6/13,,,,1.5,,,,TSME1603-553
TSME,1197,AM163,CompAbsent,CompPresent,1197,150,RD,A,7/21/11,,,A,8/28/12,2.1,,A,8/6/13,3.3,3,,1.6,,,,TSME1197-150
TSME,1650,HIGH1,CompPresent,CompPresent,1197,395,RD,A,8/16/11,,,A,9/12/12,2.1,,D,8/7/13,,,,1.6,,,,TSME1197-395
TSME,1064,AV064,CompAbsent,CompAbsent,1460,337,YL,A,6/30/11,,,A,8/28/12,2.1,,D,8/8/13,,,,1.7,,,,TSME1460-337
TSME,1197,AM163,CompPresent,CompAbsent,1460,249,YL,A,7/21/11,,,A,8/28/12,2.1,,D,8/6/13,,,,1.7,,,,TSME1460-249
TSME,1650,HIGH5,CompPresent,CompAbsent,1460,566,YL,A,8/16/11,,,A,9/12/12,2.1,,D,8/7/13,,,,1.7,,,,TSME1460-566
TSME,1197,AM162,CompPresent,CompAbsent,1460,568,YL,A,7/21/11,,,A,8/28/12,2.1,,A,8/6/13,2,2.7,,1.8,,,,TSME1460-568
TSME,1650,HIGH4,CompAbsent,CompPresent,1197,402,RD,A,9/1/11,,,A,9/12/12,2.1,,A,8/7/13,2.4,3.2,,1.8,,,,TSME1197-402
TSME,1603,PARA4,CompAbsent,CompAbsent,1603,374,BL,A,8/16/11,,,A,9/11/12,2.1,no tag,A,8/8/13,2.8,3.9,,1.8,,,,TSME1603-374
TSME,1650,HIGH2,CompPresent,CompAbsent,1603,77,BL,A,8/16/11,,,A,9/12/12,2.1,,A,8/7/13,3,4,,1.8,,,,TSME1603-77
TSME,1650,HIGH2,CompPresent,CompAbsent,1197,413,RD,A,8/16/11,,,A,9/12/12,2.1,,A,8/7/13,2,2.6,,2,,,,TSME1197-413
TSME,1197,AM161,CompAbsent,CompPresent,1603,518,BL,A,7/21/11,,,A,8/28/12,2.1,,D,8/6/13,,,,2.1,,,,TSME1603-518
TSME,1650,HIGH2,CompAbsent,CompAbsent,1460,553,YL,A,8/24/11,,,A,9/12/12,2.1,,D,8/7/13,,,,2.2,,,,TSME1460-553
TSME,1197,AM164,CompPresent,CompPresent,1197,438,RD,A,7/21/11,,,A,8/28/12,2.1,,D,8/6/13,,,,2.3,,,,TSME1197-438
TSME,1197,AM165,CompPresent,CompPresent,1197,111,RD,A,7/21/11,,,A,8/28/12,2.1,,D,8/6/13,,,,2.3,,,,TSME1197-111
TSME,1603,PARA5,CompPresent,CompPresent,1603,323,BL,A,8/3/11,,,A,9/11/12,2.1,,D,8/8/13,,,,2.4,,,,TSME1603-323
TSME,1603,PARA3,CompAbsent,CompAbsent,1197,122,RD,A,8/16/11,,,A,9/11/12,2.1,,A,8/8/13,3,3.7,,2.5,,,,TSME1197-122
ABAM,1650,HIGH4,CompPresent,CompAbsent,704,227,PK,A,8/16/11,,,A,9/12/12,2.1,,A,8/7/13,2.7,4.4,,2.5,,,,ABAM704-227
TSME,1603,PARA5,CompAbsent,CompAbsent,1603,490,BL,A,8/19/11,,,A,9/11/12,2.1,,D,8/8/13,,,,2.5,,,,TSME1603-490
TSME,1603,PARA1,CompPresent,CompPresent,1603,371,BL,A,8/3/11,,,A,9/11/12,2.1,,D,8/8/13,,,,2.5,,,,TSME1603-371
TSME,1603,PARA2,CompAbsent,CompAbsent,1603,569,BL,A,8/25/11,,,A,9/11/12,2.1,,A,8/8/13,2,2.7,,2.6,,,,TSME1603-569
TSME,1603,PARA2,CompAbsent,CompAbsent,1460,257,YL,A,9/1/11,,,A,9/11/12,2.1,,A,8/8/13,1.8,3.7,,2.6,,,,TSME1460-257
ABAM,1603,PARA2,CompAbsent,CompAbsent,1603,160,BL,A,8/25/11,,,A,9/11/12,2.1,,A,8/8/13,1.5,5,,2.8,,,,ABAM1603-160
ABAM,704,TO042,CompPresent,CompPresent,1197,206,GR,M,6/23/11,,,A,8/27/12,2.1,,D,8/13/13,,,,3,,,,ABAM1197-206
ABAM,1603,PARA5,CompPresent,CompPresent,1197,89,GR,A,8/3/11,,,A,9/11/12,2.1,,A,8/8/13,2.5,3.9,,3.3,,,,ABAM1197-89
ABAM,1603,PARA1,CompPresent,CompAbsent,1603,51,BL,A,8/3/11,,,A,9/11/12,2.1,,A,8/8/13,2.1,3.7,,3.5,,,,ABAM1603-51
