Name,Stand,Block,Gap?,Plot,Date,Type,Treatment,VegHtMid,VegHtCor1,VegHtCor2,VegHtCor3,VegHtCor4,Total Shrub,Total Herb,ABAM,ABAMShrub,Abies,ABIGRA,ABIGRAShrub,ABILAS,ABILASShrub,ACECIR,ACECIRShrub,ACHTRI,ANEDEL,ARNICA,ASTER,ATHFIL,Bare,BERNER,BLESPI,CAREXL,CAREXnarrow,CAREXwide,CASPAR,CASSIO,CHIMEN,CHIUMB,CIRALP,CLASIB,CLIUNI,CORUNA,Dead Wood,DISHOO,Downed Log,EPILOB,ERIGER,ERYMON,Fungus,GALIUM,GAUOVA,GENCAL,GOOOBL,Grass,GYMDIS,HIERAC,Indian Pipes?,LACTUC,Lance Leaved?,Lichen,LIGGRA,LINBOR,LISCOR,LUPINU,LUPLAT,Luzula,Lycopod,MAIDEL,MAIRAC,MAISTE,MENFER,MENFERShrub,MITBRE,MITELL,OPLHOR,OPLHORShrub,OSMBER,ORTSEC,OXAORE,PEDBRA,PEDORN,PEDRAC,PHYEMP,POLBIS,POLYST,POLMUN,POLMUNShrub,POTENT,POTFLA,PSEMEN,RHOALB,RHOALBShrub,Rock,ROSGYM,RUBLAS,RUB'PAN',RUBPED,RUBSPE,Rush,SENTRI,SORSIT,Stem,STRAMP,STRROS,THUPLI,THUPLIShrub,TIATRI,TRACAR,TRIBOR,TRIOVA,TSHE,TSHEShrub,TSME,TSMEShrub,Unk Opp Lv,VACDEL,VACMEM,VACMEMShrub,VACMYR,VACOVA,VACOVAShrub,VACPAR,VAC'PAN',VAC'PAN'Shrub,VALSIT,VERVIR,VIOLA,VIOR,XANO,XANOShrub,XERTEN,Litter,Moss,Wood,Feces,Rush,Sand/Soil,Rock,Root,Bare
AM16G3,AM16,3,Y,H,,,,45,47,35,1,0,0,18,3 (8 sdlgs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
AV06G1,AV06,1,Y,H,,,,2,2,18,57,40,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
AM16G1,AM16,1,Y,I,,,,90,55/110,65/110,2/115,50,15,22,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,<1,,,25,75,0,0,0,0,0,0,0
AV06G5,AV06,5,Y,I,7/6/10,,,25,20,15,30,55,,,4 (2 sdlgs),2,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,<1,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,30,,,,,,,,,,,1,25,75,0,0,0,0,0,0,0
AV06N3,AV06,3,N,J,7/6/10,,,5/230,5,2,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,<1,5,,,,,,,,,,5,,,,,,,,,,25,75,0,0,0,0,0,0,0
AM16G3,AM16,3,Y,X,,,,48,70,85,0/135,91,2,18,"10 (1 sdlg, saplings)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,2,,,,,,,,,,,,,,,,"10 (1 sdlg, saplings)",,,,,,,,,,,,,,,,,,,25,75,0,0,0,0,0,0,0
AM16G1,AM16,1,Y,D,,,,90/>200,70/>200,90/150,95/160,60/180,50,16,10,50?,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,<1,,,,,,<1,,,16,80,0,0,0,0,0,0,0
AM16G2,AM16,2,Y,F,,,,80,45,82,72,95,0,40,5 (2 sdlgs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,<1,,,20,80,0,0,0,0,0,0,0
AM16G2,AM16,2,Y,G,,,,75/140,2/160,90/135,40,90/190,75,30,5,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,20,80,0,0,0,0,0,0,0
AM16G2,AM16,2,Y,H,,,,80/185,75/159,90/160,100/155,90/162,60,45,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,5,,,15,,,,,,,,,,,,20,80,0,0,0,0,0,0,0
AM16G2,AM16,2,Y,I,,,,5/178,80/110,50/165,90/120,70/180,50,31,<1 (2 sdlgs),50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,20,80,0,0,0,0,0,0,0
AM16G1,AM16,1,Y,B,,,,3,0,2,20,18,0,9,<1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,<1,,,,,,,,,3,,,,,,,,,<1,,,15,85,0,0,0,0,0,0,0
AV06G4,AV06,4,Y,D,,,,20,62,10,15,100,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,10,15,85,0,0,0,0,0,0,0
AV06G3,AV06,3,Y,G,7/6/10,,,30,55,25,35,0,,,15,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,30,,<1,,,,,,,,,,15,85,0,0,0,0,0,0,0
AV06N3,AV06,3,N,I,7/6/10,,,0,5,10,1,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,<1,,,,,,,,,2,,,,,,,,,,,,15,85,0,0,0,0,0,0,0
AM16G1,AM16,1,Y,A,,,,15,55,43,12,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,,,,,,,,,,,,,,2 (2 sdlgs),,,,,,,,,10,,,,,,,,,<1 (2 sdlgs),,,10,90,0,0,0,0,0,0,0
AV06G1,AV06,1,Y,A,,,,5,0,0,46,32,,,10 (~10 sdlg + 1 sapling),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,90,0,0,0,0,0,0,0
AV06G3,AV06,3,Y,A,7/6/10,,,20,90,15,5,10,,,<1,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,<1,,,,,,,,,,,40,,,,,,,,,,10,90,0,0,0,0,0,0,0
AV06G3,AV06,3,Y,C,7/6/10,,,35,20,25,40,60,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,2,,,25,,,,,,,,,,,,10,90,0,0,0,0,0,0,0
AV06G3,AV06,3,Y,D,7/6/10,,,15,5,30,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,5,,,,,,,,,,,3,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,20,10,90,0,0,0,0,0,0,0
AM16N2,AM16,2,N,E,,,,5,65/170,0,15,0,50,8,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,6,,,,,,,,,,,10,90,0,0,0,0,0,0,0
AV06G4,AV06,4,Y,E,,,,11,23,0,5,0,,,<1 (2 sdlgs),,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,90,0,0,0,0,0,0,0
AV06G1,AV06,1,Y,F,,,,22,4,10,50,2,,,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1 (5 sdlgs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,10,90,0,0,0,0,0,0,0
AM16G4,AM16,4,Y,H,7/22/10,,C,24,9,11,22,31,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,1,,7,,,,,,,,,,10,90,0,0,0,0,0,0,0
AV06G2,AV06,2,Y,J,,,,40,60,0,35,8,,,50 (1 sap 2 sdlgs),,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,<1,10,90,0,0,0,0,0,0,0
AV06G1,AV06,1,Y,B,,,,28,2,48,35,71,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,,5,95,0,0,0,0,0,0,0
AV06G4,AV06,4,Y,B,,,,8,0,2,50,10,,,1 (3 sdlgs),,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,5,95,0,0,0,0,0,0,0
AM16G1,AM16,1,Y,C,,,,3,30,5,7,85/100,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,<1,,,5,95,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,E,7/7/10,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,98,0,0,0,0,0,0,0
NISQN5,NISQ,5,N,E,7/2/10,,,3,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99,0,0,0,0,0,0,0
PARAG3,PARA,3,Y,I,,,,20,4,3,3,36,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,1,99,0,0,0,0,0,0,0
AE10N2,AE10,2,N,D,,,,0,0/~3m,0/~3m,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,100,<1,0,0,0,0,0,0,0
AV06N2,AV06,2,N,E,,,,0/>200,0/>200,0/>200,0/>200,2/>200,,,1 (1 sap),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,<1,0,0,0,0,0,0,0
AE10G4,AE10,4,Y,F,,,,19,80,12,52,28,0,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,100,<1,0,0,0,0,0,0,0
AE10G4,AE10,4,Y,I (formerly F),,,(veg data taken 9/1/09),,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,100,<1,0,0,0,0,0,0,0
HIGHG5,HIGH,5,Y,A,8/12/10,,,50,30,30,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,4,5,,,,,,100,0,0,0,0,0,0,0,0
NISQG5,NISQ,5,Y,A,7/2/10,,,10/300,5/300,65/300,55/300,2/300,,,,,,,25,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,<1,,,5?,,<1,,,,,,,,,,,,,,,,,,,,5,,,,,,,75,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
NISQN2,NISQ,2,N,A,11/17/09,,,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
NISQN5,NISQ,5,N,A,7/2/10,,,3,0,0,0,0,,,,,,,,,,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,A,8/11/10,,,12,35,50,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN1,PARA,1,N,A,,,,2,0,0,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,A,,,,1,2,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN4,PARA,4,N,A,8/11/10,,,0,0,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN5,PARA,5,N,A,8/11/10,,,0,0,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
NISQG5,NISQ,5,Y,B,7/2/10,,,3/>200,2/>200,2/>200,2/>200,7/>200,,,,,,,25-50,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,B,8/11/10,,,40,35,20,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,B,,,,0,0,2,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN4,PARA,4,N,B,8/11/10,,,0,0,0,30,3,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN5,PARA,5,N,B,8/11/10,,,0,0,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN1,PARA,1,N,B (formerly A),,,,5,0,20,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
NISQG5,NISQ,5,Y,C,7/2/10,,,2,4,18,6,20,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,5,,,,,,,10,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG4,PARA,4,Y,C,8/11/10,,,3,40,30,30,65,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,2,,,,,,100,0,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,C,8/11/10,,,15,20,45,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,C,,,,3,25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN5,PARA,5,N,C,8/11/10,,,0,2,1,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG4,PARA,4,Y,D,8/11/10,,,40,25,15,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,5,,,,,,,100,0,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,D,8/11/10,,,1,35,0,2,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,D,,,,35,0,35,40,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN4,PARA,4,N,D,8/11/10,,,15,25,15,20,20,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN5,PARA,5,N,D,8/11/10,,,0,0,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,D,,,,5,7,2,12,5,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN1,PARA,1,N,D (formerly C),,,,10,50,0,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN2,PARA,2,N,D (formerly C),,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
NISQG4,NISQ,4,Y,E,7/2/10,,,50,70,55,80,55,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
NISQN2,NISQ,2,N,E,11/17/09,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG4,PARA,4,Y,E,8/11/10,,,25,15,20,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,15,,,,,,,100,0,0,0,0,0,0,0,0
PARAN1,PARA,1,N,E,,,,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,E,,,,0,1,5,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,100,0,0,0,0,0,0,0,0
PARAN4,PARA,4,N,E,8/11/10,,,0,25,50,15,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN5,PARA,5,N,E,8/11/10,,,0,0,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,F,8/11/10,,,50,90,50,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN1,PARA,1,N,F,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,F,,,,30,30,6,70,15,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
